SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
508905,SMIFS CAPITA,X ,Q,36.20,37.50,34.90,37.50,37.50,35.75,6,90,3329.00,
508906,EVEREST INDS,B ,Q,486.30,518.90,486.00,505.90,505.90,484.40,682,12631,6416707.00,
508922,MSR INDIA   ,XT,Q,13.35,13.35,12.25,12.40,12.50,12.75,14,6809,84331.00,
508933,AYMSYNTEX   ,B ,Q,40.00,41.50,39.65,40.80,41.50,39.40,14,698,27976.00,
508941,PANASON CAR ,X ,Q,384.50,411.00,384.20,399.80,399.80,391.50,199,4031,1617599.00,
508969,SULABH ENG. ,XT,Q,1.71,1.71,1.71,1.71,1.71,1.80,8,13672,23379.00,
508989,NAVNETEDUL  ,B ,Q,103.60,107.90,102.60,106.00,105.10,103.70,206,5949,626573.00,
509009,AUSOM ENT   ,B ,Q,45.00,45.00,42.00,45.00,45.00,43.70,37,1009,43893.00,
509020,RUCHI INFRA.,T ,Q,4.14,4.25,3.85,3.85,3.85,4.05,14,709,2773.00,
509038,VOLTAIR LEAS,X ,Q,20.00,20.00,20.00,20.00,20.00,20.00,5,2200,44000.00,
509048,LANCOR HOLDS,X ,Q,19.95,21.00,19.30,19.30,19.30,19.60,27,12240,248197.00,
509055,VISAKA IND. ,B ,Q,382.15,408.00,382.15,394.85,394.00,383.55,405,6517,2586688.00,
509077,PRESSMN     ,B ,Q,31.75,34.00,31.75,32.65,32.65,31.90,20,1563,50833.00,
509079,GUFIC BIO SC,B ,Q,90.20,90.90,89.60,90.40,90.10,87.85,60,5118,461576.00,
509084,PHOTON CAP  ,XT,Q,44.10,44.10,43.90,44.10,44.10,42.00,9,708,31215.00,
509148,GOVIND RUBB.,X ,Q,6.23,6.65,6.23,6.51,6.65,6.05,31,5760,37157.00,
509152,GRPLTD      ,B ,Q,992.00,1070.00,992.00,1070.00,1070.00,989.00,4,11,11650.00,
509162,INDAG RUBBER,X ,Q,108.00,110.00,108.00,108.75,108.70,112.95,27,2400,261931.00,
509220,PTL LTD     ,B ,Q,43.75,43.75,42.00,43.00,43.00,41.60,21,1832,77785.00,
509243,TVS SRICHAKR,B ,Q,2414.15,2484.65,2414.15,2457.25,2451.65,2385.80,15,27,65977.00,
509423,SEL         ,XT,Q,18.75,18.75,18.75,18.75,18.75,17.90,1,5,93.00,
509438,BENARES HOT ,XT,Q,1320.00,1325.00,1301.00,1319.85,1301.00,1300.00,15,143,188490.00,
509472,CRAVATEX    ,X ,Q,289.60,316.00,289.50,302.55,302.55,304.50,16,7559,2291436.00,
509480,BERGE PAINT ,A ,Q,310.35,321.35,310.35,319.55,317.65,311.90,932,58567,18644394.00,
509486,CAPRIHANS   ,X ,Q,67.00,67.00,67.00,67.00,67.00,67.00,1,60,4020.00,
509488,GRAPHITE IN.,A ,Q,898.00,908.80,878.50,881.00,881.00,887.85,2096,55186,49146608.00,
509496,ITDCEM      ,B ,Q,104.85,110.80,104.85,108.25,108.00,105.40,166,3976,429339.00,
509525,EMPIRE IND. ,B ,Q,1130.00,1227.05,1130.00,1219.35,1210.00,1202.35,23,135,160792.00,
509557,GARFIBRES   ,B ,Q,1243.20,1259.00,1180.00,1190.00,1190.00,1220.25,159,803,990174.00,
509567,GOA CARBON  ,B ,Q,483.55,520.65,481.00,520.65,520.65,473.35,680,17659,8972706.00,
509631,HEG LIMITED ,A ,Q,3909.00,3995.10,3909.00,3966.20,3966.20,3902.05,1679,12738,50544088.00,
509635,HIND.COMPOSI,B ,Q,318.50,323.80,318.50,323.80,323.80,314.00,5,34,10870.00,
509675,HIL         ,B ,Q,2076.00,2169.00,2076.00,2159.70,2159.70,2077.90,390,1946,4158582.00,
509692,IND.CARD    ,B ,Q,106.95,106.95,98.55,98.80,98.80,99.00,5,2000,205695.00,
509709,INT.CONVEYOR,B ,Q,23.95,23.95,21.70,22.15,22.60,23.00,11,12,268.00,
509715,JAYSHRE TEA ,B ,Q,87.50,89.35,87.50,88.05,88.05,86.85,201,20589,1820630.00,
509820,PAPERPROD   ,B ,Q,202.00,205.20,199.00,199.95,199.95,201.20,62,1722,344980.00,
509835,PREMIER SYN.,X ,Q,61.25,61.25,61.25,61.25,61.25,62.50,1,10,612.00,
509874,SHALIMAR PAI,B ,Q,73.30,74.00,71.20,73.15,73.15,72.55,181,17512,1274817.00,
509895,HIND MILLS  ,XT,Q,375.05,382.00,375.05,382.00,382.00,375.00,2,13,4945.00,
509930,SUPREM IND  ,A ,Q,984.00,1005.00,984.00,999.40,999.40,973.15,283,105166,105161034.00,
509945,THACKER     ,XT,Q,167.85,167.85,167.85,167.85,167.85,176.65,3,50,8392.00,
509966,VST INDUS.  ,A ,Q,3100.00,3100.00,3096.50,3096.50,3096.50,3134.95,37,1001,3103096.00,
510245,SWASTI VINAY,X ,Q,3.10,3.20,3.06,3.14,3.14,3.07,18,6319,19687.00,
511012,YAMINI INVES,XT,Q,0.70,0.70,0.70,0.70,0.70,0.73,5,2802,1961.00,
511034,JINDAL DRILL,B ,Q,115.95,116.75,115.15,115.75,115.75,114.50,20,747,86331.00,
511066,SAKTHI FIN. ,X ,Q,21.00,22.75,21.00,21.10,21.10,20.25,8,602,13456.00,
511072,DEWAN H.FIN.,A ,Q,210.25,215.85,209.80,214.20,214.20,207.30,12468,1317164,280889165.00,
511076,SAT IND LTD ,X ,Q,29.10,29.80,28.30,29.50,29.50,29.05,24,6249,180457.00,
511108,SHIVA TEXYAM,B ,Q,181.00,199.00,180.00,194.90,199.00,180.00,12,389,71176.00,
511116,QUADRANT    ,XT,Q,0.56,0.59,0.55,0.55,0.55,0.57,8,6180,3587.00,
511138,KOTHARIFIN  ,XT,Q,56.00,56.00,56.00,56.00,56.00,55.00,2,3500,196000.00,
511144,ASYAINFO    ,XT,Q,8.93,8.93,8.09,8.46,8.46,8.51,20,4566,38503.00,
511153,ANJANIFOODS ,XT,Q,13.80,13.80,13.80,13.80,13.80,13.87,2,101,1393.00,
511196,CANFIN HOMES,A ,Q,238.15,255.25,237.10,254.05,254.00,235.00,3779,221505,55294008.00,
511208,IL & FS INVE,B ,Q,6.39,6.57,6.02,6.55,6.57,5.98,511,628371,4048984.00,
511218,SHRIRAM TRAN,A ,Q,1145.05,1170.10,1131.10,1154.80,1155.50,1142.35,1476,40866,47174054.00,
511243,CHOLAFIN    ,A ,Q,1198.60,1245.00,1194.35,1241.35,1241.95,1188.10,765,17059,20980797.00,
511288,GRUH FINANCE,A ,Q,287.85,296.90,286.90,295.05,295.05,285.10,628,18385,5393551.00,
511333,VLS FINANCE ,B ,Q,55.10,57.50,54.85,56.75,56.90,54.10,248,24360,1383261.00,
511389,VIDEOCON IND,Z ,Q,3.43,3.43,3.11,3.25,3.25,3.27,117,97197,313328.00,
511411,SHRISTINFRA ,X ,Q,150.00,157.00,146.50,153.45,157.00,145.00,18,140,21393.00,
511413,CREST       ,B ,Q,136.00,136.00,133.05,133.05,133.05,132.00,2,2,269.00,
511431,VAKRANGEE   ,A ,Q,35.20,38.35,35.20,35.85,35.85,37.05,9970,3876708,141872370.00,
511463,ALEXANDER   ,XT,Q,18.65,18.65,18.05,18.50,18.50,17.85,29,4562,83875.00,
511473,IND.BANK MER,B ,Q,9.00,9.30,9.00,9.00,9.00,9.02,6,4033,36306.00,
511493,VCK CAPITAL ,XT,Q,1.57,1.57,1.57,1.57,1.57,1.65,3,1151,1807.00,
511501,BHARAT BHUSH,X ,Q,18.00,20.90,18.00,19.10,20.70,20.00,19,1957,37842.00,
511505,CAPITAL TRUS,B ,Q,200.85,200.85,196.00,200.85,200.85,191.30,10,626,125399.00,
511509,VIVO BIO TEC,X ,Q,59.05,66.00,59.05,62.00,62.00,62.25,25,1769,110916.00,
511523,VEERHEALTH  ,XT,Q,9.75,9.75,9.75,9.75,9.75,9.65,4,5839,56930.00,
511533,SAHARA HOUSG,X ,Q,42.00,42.95,40.50,41.65,42.85,40.00,23,1110,45745.00,
511543,GSB FINANCE ,XT,Q,9.77,9.77,9.77,9.77,9.77,9.77,1,1,9.00,
511549,MORARKA FIN.,X ,Q,20.95,20.95,20.90,20.90,20.90,22.00,2,10,209.00,
511551,MONARCH     ,X ,Q,37.30,46.80,37.30,44.50,44.50,39.00,85,21649,940211.00,
511557,PRO FIN CAP.,X ,Q,204.50,204.50,192.50,194.40,194.05,198.50,20,2459,487852.00,
511589,AVONMORE    ,X ,Q,17.55,17.90,17.15,17.50,17.45,16.80,35,32380,564194.00,
511601,YASH MANAGE.,X ,Q,8.50,8.50,8.50,8.50,8.50,8.14,1,200,1700.00,
511605,ARIHANT CAP.,X ,Q,69.00,69.00,65.00,66.95,66.95,67.60,46,2558,168535.00,
511609,ISL CONSULT ,X ,Q,19.25,19.25,19.00,19.05,19.00,19.05,10,32100,614400.00,
511611,DCM FINANCIA,B ,Q,1.89,1.98,1.89,1.98,1.98,1.98,2,100,193.00,
511630,SAMBHAAV MED,B ,Q,5.00,5.20,5.00,5.15,5.15,5.14,11,3286,16868.00,
511658,NETTLINX LTD,X ,Q,56.00,60.80,50.05,52.30,51.50,50.70,81,15248,796367.00,
511664,BGIL FL TEC ,XT,Q,2.70,2.93,2.70,2.93,2.93,2.81,7,1285,3494.00,
511672,SCANSTL     ,X ,Q,38.95,38.95,35.90,38.40,38.40,37.95,22,1517,56770.00,
511676,GIC HOUSING ,A ,Q,230.25,241.60,230.20,238.50,236.25,230.45,426,12330,2930983.00,
511702,PARSHARTI IN,X ,Q,8.98,8.98,8.98,8.98,8.98,8.98,1,10,89.00,
511716,ESCORT FINAN,XT,Q,4.55,4.55,4.13,4.55,4.55,4.34,16,877,3862.00,
511724,BAID LEASING,X ,Q,87.50,91.00,87.50,87.85,87.50,89.25,590,33603,2964152.00,
511726,VIPUL LTD   ,B ,Q,35.05,35.95,35.00,35.50,35.50,35.00,51,11268,398995.00,
511734,PASUPATI FIN,XT,Q,3.85,3.85,3.85,3.85,3.85,3.70,1,1,3.00,
511742,UGROCAP     ,B ,Q,156.20,189.55,156.20,185.80,181.50,172.45,65,16751,3018861.00,
511754,SHALIB.FINAN,X ,Q,91.50,91.50,91.50,91.50,91.50,91.75,1,1500,137250.00,
511758,MANSI FINANC,XT,Q,33.00,33.00,31.35,31.35,31.35,33.00,4,62,1960.00,
511764,UPASANA FIN.,X ,Q,41.15,41.15,35.85,36.95,36.95,38.20,75,77073,2916116.00,
511766,MUTHOOT CAP ,B ,Q,815.05,837.90,800.10,802.70,800.10,806.40,107,890,722022.00,
511768,MASTER TRUST,X ,Q,39.90,39.90,39.90,39.90,39.90,38.00,1,10,399.00,
512018,CNI RES LTD ,X ,Q,2.40,2.40,2.24,2.26,2.29,2.25,37,7364,16787.00,
512068,DECCANGOLD  ,X ,Q,28.20,30.70,28.20,29.65,29.55,27.90,141,22685,668312.00,
512070,UPL         ,A ,Q,745.00,794.25,745.00,790.20,787.00,749.60,1886,110508,86242088.00,
512093,CRANES SOFTW,X ,Q,1.99,1.99,1.98,1.99,1.99,1.90,63,157121,312635.00,
512131,SIGNET IND  ,B ,Q,34.55,40.85,34.55,36.85,37.50,36.50,33,2272,84006.00,
512149,ADVANCE TECH,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,2,9000,1710.00,
512161,8KMILES     ,B ,Q,147.40,162.90,147.40,162.90,162.90,155.15,1685,297094,44709228.00,
512175,VAMA INDS   ,X ,Q,10.50,11.40,9.72,10.79,10.78,10.45,40,7260,75754.00,
512179,SUNTECK REAL,A ,Q,343.10,346.90,340.40,344.70,344.65,340.30,892,62283,21476163.00,
512197,SILVEROAK   ,XT,Q,2.70,2.70,2.70,2.70,2.70,2.83,1,1,2.00,
512217,PRISM MEDI  ,XT,Q,37.75,40.50,37.75,38.55,39.00,39.25,117,6880,269367.00,
512229,VERITAS     ,XT,Q,67.85,67.85,67.85,67.85,67.85,66.55,2,108,7327.00,
512237,JAI CORP LTD,A ,Q,97.10,104.20,96.50,103.30,103.30,95.80,2666,308659,31345796.00,
512247,ASHIRWAD CAP,X ,Q,3.18,3.34,3.18,3.26,3.29,3.22,137,136432,449871.00,
512257,SVARTCORP   ,X ,Q,3.90,3.90,3.80,3.90,3.90,3.80,16,4891,19010.00,
512289,SHIRPUR GOLD,B ,Q,84.55,84.55,84.55,84.55,84.55,85.50,1,180,15219.00,
512296,BHAGYA INL  ,B ,Q,30.00,30.00,28.65,29.00,29.25,29.40,7,989,28706.00,
512379,CRESSANDA SO,X ,Q,1.33,1.33,1.33,1.33,1.33,1.33,1,298,396.00,
512393,SHARDUL SECU,X ,Q,45.50,45.50,45.50,45.50,45.50,44.00,13,445,20247.00,
512399,KAPASHI COMM,XT,Q,60.45,60.45,60.45,60.45,60.45,61.65,1,147,8886.00,
512405,I-POWER SOLS,XT,Q,1.73,1.73,1.73,1.73,1.73,1.65,1,250,432.00,
512437,APOLLO FIN I,XT,Q,67.35,73.25,67.35,73.25,73.25,70.20,11,1771,124974.00,
512453,SHRI JAGDAMB,X ,Q,235.00,259.80,225.05,225.05,225.05,225.05,17,289,68384.00,
512455,LLOYDS MET E,X ,Q,13.75,14.00,13.65,13.98,13.98,13.85,55,13586,189444.00,
512477,BETEX INDIA ,X ,Q,32.00,32.35,29.60,29.85,29.85,31.15,25,3367,102903.00,
512489,OASIS SECUR.,X ,Q,23.90,23.90,23.90,23.90,23.90,25.05,1,1,23.00,
512493,GARNET INTL ,X ,Q,47.95,47.95,38.25,45.95,45.00,43.00,31,3338,153182.00,
512499,SHALIMAR PRO,X ,Q,0.49,0.49,0.49,0.49,0.49,0.49,2,2047,1003.00,
512519,DONEAR IND. ,B ,Q,34.45,35.15,34.00,34.95,34.95,33.05,66,10202,353310.00,
512527,SUPER SAL IN,X ,Q,498.60,498.60,460.00,473.95,485.20,460.15,12,85,40695.00,
512529,SEQUENT     ,B ,Q,67.50,71.30,67.50,71.15,71.15,67.25,621,48241,3383065.00,
512531,STC INDIA   ,B ,Q,111.00,119.00,111.00,116.90,116.90,108.90,1240,54136,6268053.00,
512559,KOHINORFOODS,B ,Q,33.00,34.15,32.70,33.55,33.55,32.55,160,17804,598716.00,
512573,AVANTI FEEDS,A ,Q,343.40,352.35,343.40,348.55,348.55,343.45,779,15396,5363495.00,
512587,ZODIAC JRD  ,B ,Q,46.90,46.90,40.40,40.55,40.55,40.50,11,1960,85025.00,
512595,UNIMODE OVER,XT,Q,12.23,12.23,12.23,12.23,12.23,12.23,1,2,24.00,
512599,ADANI ENTER ,A ,Q,152.50,156.80,150.85,155.90,155.90,151.90,3331,644337,99356641.00,
512604,HARIA EXPORT,X ,Q,0.75,0.75,0.75,0.75,0.75,0.76,2,600,450.00,
512608,BHANDARI HOS,B ,Q,1.88,1.99,1.82,1.94,1.99,1.88,39,55300,106609.00,
512624,REGENTRP    ,X ,Q,1.42,1.42,1.42,1.42,1.42,1.49,5,1532,2175.00,
512634,SAVERA IND  ,X ,Q,78.00,78.00,68.00,74.00,74.00,71.90,13,19540,1519157.00,
513005,VBC FERRO   ,XT,Q,47.00,47.00,44.35,44.35,44.35,46.65,6,297,13704.00,
513010,TATA SPONGE ,B ,Q,755.95,769.00,752.20,758.95,758.95,746.65,911,10310,7839653.00,
513023,NAV BHAR VEN,A ,Q,117.85,119.80,117.85,119.35,118.60,116.35,205,5434,647099.00,
513043,REMI EDEL   ,X ,Q,31.50,31.80,29.95,29.95,29.95,31.50,5,23,723.00,
513059,G.S.AUTO INT,X ,Q,8.95,8.95,8.25,8.51,8.51,8.40,26,6445,55153.00,
513097,SHIV.BIMETAL,X ,Q,92.00,94.50,90.10,93.20,92.60,91.85,207,26074,2409564.00,
513108,GANDHI SP.TU,B ,Q,360.10,364.00,356.10,364.00,364.00,362.00,9,130,46600.00,
513121,ORICON ENT  ,B ,Q,31.55,32.65,31.25,31.70,31.70,30.70,117,9951,317442.00,
513142,BALASORE    ,X ,Q,26.20,28.00,26.20,27.90,28.00,26.40,236,33376,921811.00,
513151,STI INDIA LT,T ,Q,13.62,13.62,13.62,13.62,13.62,13.00,1,1,13.00,
513179,NAT STL AGRO,B ,Q,7.20,7.20,6.92,6.92,6.92,6.86,11,1149,8221.00,
513216,UTTAM GALVA ,T ,Q,10.40,10.92,10.40,10.92,10.92,10.40,49,32066,345205.00,
513228,PENNAR STEEL,B ,Q,35.50,36.10,35.20,35.50,35.30,34.95,111,12835,455508.00,
513250,JYOTI STRUCT,Z ,Q,1.93,2.08,1.91,1.96,1.96,2.01,36,54674,105532.00,
513262,ST.STR.WHEEL,B ,Q,968.40,985.00,967.00,978.20,978.00,960.50,74,352,344216.00,
513269,MAN IND.(I) ,B ,Q,69.40,71.95,69.40,71.50,71.10,69.50,231,23895,1696835.00,
513335,METALFORGE  ,B ,Q,13.00,13.00,12.20,12.68,12.69,12.44,18,3520,44097.00,
513349,AJMERA      ,B ,Q,137.35,143.90,137.35,142.35,142.00,135.40,233,8023,1138279.00,
513353,COCHIN MIN. ,X ,Q,195.00,211.45,195.00,207.45,206.00,192.25,148,10647,2214568.00,
513361,ISW LTD     ,X ,Q,1.16,1.33,1.16,1.24,1.24,1.25,74,108192,137417.00,
513369,RAJKUMAR FRG,X ,Q,46.70,50.80,46.70,50.80,50.80,48.50,6,465,23212.00,
513375,CARBORUNDUM ,A ,Q,344.20,362.60,344.20,357.95,358.00,340.55,266,5470,1949902.00,
513377,MINERAL&METL,A ,Q,27.00,28.15,27.00,27.90,27.90,26.65,773,182233,5041380.00,
513401,ASHIANA ISP.,X ,Q,27.30,27.30,27.30,27.30,27.30,26.00,2,55,1501.00,
513403,PM TELELINN ,X ,Q,1.36,1.36,1.36,1.36,1.36,1.41,3,1130,1536.00,
513434,TATA METALIK,B ,Q,634.75,654.00,634.75,648.40,644.00,631.90,577,7320,4731384.00,
513436,SHAH ALLOYS ,B ,Q,18.50,19.45,18.50,19.40,19.40,18.40,3,34,638.00,
513446,MONNETISPA  ,B ,Q,35.85,36.00,34.45,35.15,35.15,34.80,142,29452,1039144.00,
513456,KANISHK ST. ,XT,Q,8.50,8.60,8.50,8.60,8.60,8.25,3,155,1323.00,
513472,SIMPLEX CAST,X ,Q,81.25,105.10,81.25,93.40,92.40,97.50,15,658,60825.00,
513488,SH.STEEL WIR,XT,Q,13.50,13.50,13.50,13.50,13.50,13.45,1,70,945.00,
513502,BARODA EXTR.,XT,Q,0.25,0.25,0.25,0.25,0.25,0.24,1,901,225.00,
513509,KALYANI FORG,T ,Q,305.00,305.65,302.00,302.00,302.00,295.00,8,147,44809.00,
513511,PANCH.STEEL ,X ,Q,50.50,53.00,50.25,52.50,53.00,50.00,53,7109,364364.00,
513515,S.R.INDUS.  ,XT,Q,6.50,6.50,6.50,6.50,6.50,6.20,4,775,5037.00,
513517,STEELCAST   ,X ,Q,144.10,150.85,141.00,149.05,150.50,142.80,97,32589,4659883.00,
513519,PITTIENG    ,B ,Q,75.70,81.00,74.50,79.85,79.90,75.90,86,4788,375251.00,
513528,GLITTEK GRAN,X ,Q,1.79,1.79,1.79,1.79,1.79,1.79,2,1500,2685.00,
513532,PRADEEP MET.,X ,Q,84.35,84.35,82.80,82.80,82.80,79.00,2,4,334.00,
513534,VARDHMAN IND,X ,Q,4.95,4.95,4.95,4.95,4.95,4.95,4,770,3811.00,
513548,SHARDA ISPAT,XT,Q,69.30,69.30,69.30,69.30,69.30,66.15,1,2,138.00,
513554,MAHA STEEL  ,B ,Q,75.45,81.80,75.00,80.60,80.00,76.90,158,21732,1723317.00,
513558,REAL STRIPS ,XT,Q,14.25,14.25,14.25,14.25,14.25,13.59,1,10,142.00,
513566,NOVA IRON&ST,XT,Q,5.80,5.80,5.80,5.80,5.80,5.80,5,120,696.00,
513599,HIND.COPPER ,A ,Q,46.70,48.15,46.70,47.60,47.60,46.20,738,154253,7346784.00,
513605,SRIPIPES    ,B ,Q,190.30,194.10,189.30,192.55,192.50,191.70,75,1878,361719.00,
513683,NLCINDIA    ,A ,Q,68.00,71.30,68.00,69.30,69.30,68.20,510,54863,3822124.00,
513687,SPECTRA IND.,XT,Q,6.66,6.67,6.66,6.67,6.67,7.01,4,866,5774.00,
513691,JMT AUTO LTD,B ,Q,2.80,3.13,2.80,2.99,2.99,2.95,16,2529,7538.00,
513693,KIC METALIKS,X ,Q,98.90,98.90,92.95,96.90,96.90,92.50,14,170,16516.00,
513703,KUMAR WIRE  ,XT,Q,37.50,38.00,36.75,37.45,37.45,38.65,8,200,7453.00,
513709,SHILP GRAVUR,X ,Q,103.90,104.00,101.85,103.00,103.05,101.30,28,1188,122520.00,
513713,WHITEORG    ,X ,Q,68.15,69.80,67.00,68.50,68.85,68.85,115,11201,759034.00,
513723,HIMALAYA GR.,XT,Q,52.25,52.25,52.25,52.25,52.25,55.00,1,1,52.00,
513729,ARO GRANITE ,B ,Q,52.00,53.95,51.00,53.80,53.80,53.30,29,2138,111310.00,
514010,HIM.FIBRES  ,X ,Q,2.66,2.77,2.66,2.77,2.77,2.80,3,820,2237.00,
514030,DEEPAK SPINN,X ,Q,89.95,92.00,87.00,91.55,88.00,90.00,67,6805,606515.00,
514034,JBF IND.LTD ,B ,Q,20.95,21.50,20.80,21.50,21.50,20.50,82,21329,456414.00,
514036,LOY.TEX MILL,X ,Q,521.00,521.00,521.00,521.00,521.00,525.00,1,5,2605.00,
514043,HIMAT.SEIDE ,B ,Q,208.00,211.30,206.00,207.55,207.55,207.00,94,2277,472778.00,
514045,BSL LTD.    ,B ,Q,46.00,47.95,42.25,44.50,44.50,41.80,13,129,5640.00,
514087,PBM POLYTEX ,X ,Q,76.50,80.40,76.50,79.95,79.95,76.70,12,853,68326.00,
514138,SURYALATA SP,X ,Q,124.55,126.35,124.55,126.35,126.35,124.35,3,45,5640.00,
514142,TT LTD.     ,B ,Q,64.25,64.60,62.00,63.45,63.45,63.50,66,3511,223609.00,
514162,WELSPUN (I) ,A ,Q,60.00,62.95,59.55,62.60,62.50,60.05,696,70058,4354924.00,
514165,IND.ACRYLICS,X ,Q,9.80,9.80,8.15,8.46,8.46,8.84,298,203890,1768049.00,
514167,GANESH ECOSP,B ,Q,254.80,269.95,252.00,266.30,265.00,247.05,162,6764,1784243.00,
514171,CEETA IND.  ,XT,Q,5.93,5.93,5.93,5.93,5.93,6.24,2,1000,5930.00,
514175,VARDHMAN POL,B ,Q,10.15,11.95,10.15,11.56,11.45,11.16,44,1475,17042.00,
514183,BLA ROS IND ,X ,Q,49.75,49.75,46.70,47.65,48.00,47.95,68,8789,419170.00,
514211,SUMEET INDUS,B ,Q,3.70,3.79,3.55,3.77,3.77,3.61,113,148546,557028.00,
514215,BINNY LTD.  ,X ,Q,143.00,146.00,140.00,141.15,141.00,143.05,14,591,83668.00,
514234,SANGAM INDIA,B ,Q,69.25,71.45,69.15,70.90,71.30,68.20,32,3126,220477.00,
514264,SEASONS TEXT,X ,Q,9.84,9.84,9.84,9.84,9.84,11.24,2,90,885.00,
514266,ZENITH FIBRE,X ,Q,61.00,61.00,61.00,61.00,61.00,59.90,1,1,61.00,
514286,ASHIMA LTD. ,B ,Q,13.05,13.60,13.00,13.48,13.50,12.79,71,15025,201585.00,
514300,PIONEER EMB ,B ,Q,30.05,30.25,28.90,29.05,29.05,29.25,39,2765,81952.00,
514302,VIPPY SPIN. ,X ,Q,40.05,41.00,40.05,41.00,41.00,40.40,3,276,11078.00,
514316,RAGHUVIR SYN,XT,Q,238.00,238.00,238.00,238.00,238.00,250.00,1,88,20944.00,
514322,KAMADGIRI   ,X ,Q,90.00,109.00,90.00,102.55,109.00,99.00,21,1849,187491.00,
514326,PATSPIN INDI,B ,Q,11.70,11.90,11.70,11.90,11.90,11.60,7,637,7536.00,
514330,OVERSEAS SYN,X ,Q,7.60,7.60,7.60,7.60,7.60,7.99,3,300,2280.00,
514394,AJIL        ,B ,Q,169.00,172.45,165.75,166.05,166.05,169.10,138,12613,2120669.00,
514418,MANORG      ,X ,Q,458.80,465.00,450.00,465.00,465.00,442.90,105,4487,2073371.00,
514428,HINDU.ADHESI,X ,Q,85.00,94.00,81.10,92.20,92.95,92.95,13,319,28255.00,
514448,JYOTI RESINS,X ,Q,77.00,77.00,77.00,77.00,77.00,81.15,1,25,1925.00,
514450,MAHA.RUBTECH,X ,Q,44.00,44.00,41.15,42.90,42.90,41.40,9,460,19567.00,
514470,WIMSOME TEXT,B ,Q,32.00,32.00,29.40,31.50,32.00,32.90,14,82,2582.00,
514474,FAIRDEAL FIL,X ,Q,111.10,123.90,111.10,115.40,117.50,118.00,19,1112,127841.00,
514486,POLYGENTA TE,XT,Q,3.72,3.72,3.72,3.72,3.72,3.79,6,1725,6417.00,
515018,REG.CERAMIC ,T ,Q,2.83,2.83,2.65,2.65,2.65,2.70,4,550,1547.00,
515030,ASAHI IN.GLA,A ,Q,259.05,261.75,253.00,258.30,261.75,255.15,169,29539,7614493.00,
515037,MURD.CERAM  ,B ,Q,22.55,23.50,22.10,23.10,23.15,21.85,35,3457,78843.00,
515043,SAINT-GOBAIN,X ,Q,51.90,54.60,51.50,53.90,53.80,52.10,294,40804,2198856.00,
515055,ANANTRAJ    ,B ,Q,32.50,34.70,32.30,34.30,34.25,32.10,675,82771,2800424.00,
515085,RESTILE CER.,X ,Q,4.49,4.53,4.30,4.35,4.30,4.09,12,1659,7390.00,
515093,MADHAV MARB.,B ,Q,42.60,42.90,42.00,42.15,42.15,41.90,15,628,26521.00,
515127,RAMASIGNS   ,X ,Q,16.55,16.55,16.55,16.55,16.55,15.95,1,5,82.00,
515145,HIND.NAT.GLS,B ,Q,80.00,84.80,75.25,81.55,82.00,78.00,23,1336,110855.00,
515147,HALDYN GLASS,X ,Q,32.00,33.20,31.20,31.40,31.40,32.65,78,7851,247661.00,
516003,SARDA PLY.  ,X ,Q,78.05,85.50,78.05,82.00,82.00,80.40,12,618,51620.00,
516007,MANGALAM TIM,B ,Q,19.70,19.70,18.35,18.90,18.90,17.80,41,4508,85373.00,
516016,SHREYANS IND,B ,Q,150.70,153.35,149.20,150.95,150.20,149.60,65,3177,479315.00,
516022,STAR PAPER  ,B ,Q,158.75,162.55,157.50,161.35,160.15,157.50,251,13826,2210757.00,
516030,YASH PAPERS ,X ,Q,50.60,51.95,50.60,51.25,51.05,50.40,116,12631,650509.00,
516062,NAT.PLYWOOD ,XT,Q,34.20,37.20,34.20,34.20,37.20,35.65,3,452,15461.00,
516064,ARROWGREEN  ,B ,Q,85.00,92.45,84.75,87.35,86.25,84.05,467,14924,1329288.00,
516072,VISHNU CHEM ,B ,Q,156.75,158.00,151.60,153.80,151.60,153.55,29,1136,177007.00,
516078,JUMBO BAG   ,Z ,Q,15.00,15.43,13.97,14.03,13.97,14.70,19,3323,50359.00,
516082,N.R.AGARWAL ,B ,Q,440.00,445.35,438.00,444.80,444.80,434.60,68,1560,688001.00,
516086,SH.RAJES.PAP,XT,Q,8.61,8.61,8.61,8.61,8.61,8.20,1,120,1033.00,
516092,3PLAND      ,T ,Q,11.12,12.20,11.12,12.20,12.20,11.70,7,3053,36128.00,
516096,SANGAL PAPER,XT,Q,250.00,258.90,242.10,257.05,257.25,251.10,22,543,134047.00,
516106,SH.KARTHIK P,X ,Q,15.05,15.05,11.00,13.87,13.90,13.04,43,16665,233550.00,
516108,S.I.PAPER   ,XT,Q,90.00,91.95,90.00,91.95,91.95,87.65,23,2947,268821.00,
517015,VINDHYA TELE,B ,Q,1830.95,1864.05,1789.00,1805.60,1825.00,1796.65,204,2193,4015504.00,
517035,RUTTONSHA IN,X ,Q,46.25,46.25,46.00,46.00,46.00,46.25,2,150,6925.00,
